title,content,date,url
"[땅끝해남기] ‘골 밑과 외곽의 조화’ 현대모비스, 맨투맨 LG에 대승", ,2025. 6. 6. 15:34,http://v.daum.net/v/20250606153450668
"현대건설, 압구정2구역 옆 현대고 유휴부지 개발","압구정2구역 재건축 사업과 연계""단순한 주거개발 아닌 압구정 새로운 미래 세울 것""  현대건설은 서울 강남구 압구정동에 위치한 현대고등학교 정주영기념실에서 학교법인 서울현대학원과 유휴부지 개발에 관한 업무협약(MOU)을 체결했다고 5일 밝혔다. 이인기 현대건설 주택사업본부장과 이영일 서울현대학원 사무국장이 참석한 이번 협약은 서울현대학원이 설립·운영 중인 현대고등학교의 인근 유휴부지(강남구 압구정동 423, 424)를 개발하기 위해 체결됐다. 현대건설은 압구정2구역 사업지에 인접한 이 부지를 서울현대학원과 함께 교육시설(초등학교, 국제학교) 등으로 개발해 강남권을 대표하는 주거·교육·문화의 중심지로 변모시키겠다는 포부다. 현대고등학교는 1985년 5월에 개교해 올해로 40년을 맞은 자율형 사립고다. 정주영 선대회장이 초대 이사장을 역임한 서울현대학원에서 설립해 운영하고 있다. 현대건설과 서울현대학원은 정주영 선대회장의 사업보국 신념을 계승해 지역 인프라 강화는 물론 압구정2구역 조합원과 지역 사회 전체에 이익이 돌아가는 '상생형 개발' 모델로 확장할 방침이다. 이인기 본부장은 ""이번 협약은 단순한 개발 협력을 넘어 압구정 현대의 가치와 정체성을 다음 세대까지 잇겠다는 의미가 있다""며 ""압구정의 역사를 만들어 온 현대건설이 명문 사학인 현대고등학교 측과 협력해 만들어갈 주거-교육-문화의 프리미엄 인프라와 이를 통해 변화될 미래를 기대해 달라""고 말했다. 서울현대학원 관계자는 ""초등학교 시설을 포함한 교육·체육·문화 등의 생활 인프라 개발을 통해 지역사회와 조합원 모두가 혜택을 누리도록 추진하겠다""며 ""재건축 공사기간동안 학생들의 교육 환경과 학교운영에 지장이 없도록 면밀히 살필 것""이라고 밝혔다. 현대건설은 현대고등학교 유휴부지 개발에 긴밀하게 협력하며 공사 소음·진동 저감, 야간공사 최소화, 방음벽 설치 등을 통해 학생들의 안전과 학습환경 보호에도 적극 노력할 계획이다. 한편 압구정2구역 재건축 조합은 이달 중 입찰공고를 낼 예정이며, 오는 9월 조합원 총회를 통해 시공사를 선정할 계획이다. mnmn@tf.co.kr 발로 뛰는 더팩트는 24시간 여러분의 제보를 기다립니다.▶카카오톡: '더팩트제보' 검색▶이메일: jebo@tf.co.kr▶뉴스 홈페이지: http://talk.tf.co.kr/bbs/report/write",2025. 6. 5. 17:43,http://v.daum.net/v/20250605174342246
"[땅끝해남기] 창원 LG, 접전 승부 뚫고 현대모비스에 신승"," 창원 LG가 접전 승부 끝에 웃었다.LG는 전라남도 해남 구교체육관에서 개막한 2025 땅끝해남기 전국 유소년 농구대회 초등 3,4학년부 경기서 현대모비스를 28-27로 꺾었다. 경기 종료 부저와 함께 터진 김범준의 결승 자유투에 힘입어 가까스로 승리를 챙겼다. 반면, 현대모비스는 마지막까지 사투를 벌였으나, 경기 종료 직전 뼈아픈 반칙에 무릎을 꿇었다. 초반부터 치열한 공방전이 펼쳐졌다. 양 팀은 1쿼터 내내 득점을 주고받으며 시소게임을 벌였다. 11-10, LG의 근소한 우위로 돌입한 2쿼터. 엎치락뒤치락한 양상 속 현대모비스는 전반 막판 연달아 득점에 성공, 18-13으로 격차를 약간 벌렸다. 후반에도 시소 게임은 이어졌다. 경기 종료 1분 25초 전 현대모비스는 박선우의 자유투로 25-24로 앞서갔다. 여기다 지승현의 득점으로 27-24로 한 발 앞서갔다. 그러자 LG도 쉽게 물러서지 않았다. 이어진 공격 기회서 상대의 U파울을 얻어냈으며 동점(27-27)을 만드는 데 그쳤다. 승리의 여신은 LG의 손을 들어주었다. LG는 경기 종료 직전 터진 김범준의 결승 자유투에 힘입어 가까스로 현대모비스의 추격을 뿌리쳤다. 한편, 바스켓코리아클럽연맹이 본 대회를 주최 및 주관한다. 해남군과 해남군체육회, 몰텐과 에이수가 이번 대회를 후원한다.사진 = 임종호 기자  바스켓코리아 / 임종호 기자 whdgh1992@hanmail.net ",2025. 6. 6. 16:24,http://v.daum.net/v/20250606162429571
"'신인왕 출신' 지민경, 현대건설에서 비상할까","[양형석 기자] 한때 V리그 전체가 주목하던 신인왕 출신 유망주가 2년 만에 코트로 돌아온다. 현대건설 힐스테이트 구단은 4일 공식 SNS를 통해 아웃사이드히터 지민경이 팀에 합류한다고 발표했다. 2016-2017 시즌 신인 드래프트에서 전체 2순위로 KGC인삼공사(현 정관장 레드스파크스)에 입단한 지민경은 2021년 페퍼저축은행 AI페퍼스로 이적했지만 고질적인 무릎 부상으로 2023년 방출 당했다. 하지만 방출 후에도 재활과 훈련을 이어간 끝에 현대건설에서 선수 생활을 지속할 수 있게 됐다.  V리그에 입단하는 신인 선수들은 황연주(한국도로공사 하이패스)나 임명옥(IBK기업은행 알토스)처럼 오랜 기간 코트를 누비길 기대하지만 매년 신인이 입단하고 2군리그도 없는 V리그에서 오랜 시간 선수 생활을 하는 것은 매우 어럽다. 실제로 구단에서 기대하는 '특급 유망주'가 아니라면 짧게는 입단 후 1~2년, 길어도 3~5년 안에 가능성을 보여주거나 경쟁력을 증명해야만 V리그에서 생존할 수 있다. 그러나 프로에서 방출을 당했다고 해서 두 번째 기회가 영원히 없는 것은 아니다. 물론 흔한 사례는 아니지만 프로에서 방출된 선수들 중에는 실업 무대로 자리를 옮겨 기량을 끌어올린 후 프로에 재 입성해 쏠쏠한 활약을 펼치는 선수들도 적지 않다. 프로에 재입성해 자리를 잡은 대표적인 선수가 바로 지난 5월 육상선수 김병준과 결혼하며 새 신부가 된 현대건설의 아웃사이드히터 이예림이다. 지난 2015-2016 시즌 신인 드래프트 2라운드3순위로 현대건설의 지명을 받으며 프로 생활을 시작한 이예림은 두 시즌 동안 2경기에서 2득점을 올린 후 2017년 현대건설에서 방출됐다. 방출 후 대구시청과 수원시청 등 실업 무대에서 선수 생활을 이어갔고, 2021년 실업연맹전에서 김종민 감독의 눈에 들어 그 해 7월 도로공사에 입단하면서 4년 만에 프로 재입성에 성공했다. 이예림은 도로공사에서 백업 아웃사이드히터로 활약하며 세 시즌 동안 94경기에서 193득점을 올렸지만 도로공사가 FA시장에서 강소휘를 영입하면서 연봉 상한선 문제 때문에 이예림을 방출했다. 이예림은 지난해 6월페퍼저축은행으로 자리를 옮겨 36경기에서 87득점을 기록했고 지난 4월 28일 FA 고예림의 보상 선수로 지명을 받으면서 8년 만에 프로 생활을 시작했던 현대건설로 복귀하게 됐다. GS칼텍스 KIXX에서 6년 간 활약하다가 방출 후 수원시청에서 선수 생활을 이어가던 김채원 리베로도 2023년 기업은행에 입단하며 프로 재 입성에 성공했다. 2023-2024 시즌 후반기 맹활약으로 대표팀까지 선발된 김채원은 지난 시즌 허리 부상으로 고전했음에도 데뷔 후 가장 많은 33경기에 출전했다. 하지만 지난 4월 베테랑 임명옥 리베로가 가세하면서 다음 시즌 주전 자리 사수가 불투명해졌다. 방출 후 개인 재활·훈련하다가 현대건설 입단 1980년대 중반부터 1990년대 초반까지 여자배구를 주름 잡았던 거포 지경희의 지민경은 선명여고 시절부터 고모처럼 거포 유망주로 주목 받았다. 2016-2017 시즌 신인 드래프트에서 전체 2순위로 인삼공사에 입단한 지민경은 루키 시즌 29경기에 출전해 30.02%의 성공률로 176득점을 올리며 신인왕에 선정됐다. 그러나 루키 시즌이 지민경이 프로에서 가장 좋은 성적을 올린 시즌이 되고 말았다. 2017-2018 시즌 2년 차 징크스에 빠지며 25경기에서 57득점을 올리는데 그친 지민경은 2018-2019 시즌 부상으로 단 7경기 밖에 출전하지 못했다. 지민경은 코로나19로 시즌이 조기 종료된 2019-2020 시즌 23경기에서 119득점을 기록하며 반등하는 듯 했지만 2020-2021 시즌 무릎 부상으로 12경기만 출전했다가 2021년 5월 신생구단 특별지명을 통해 7번째 구단 페퍼저축은행으로 이적했다. 하지만 지민경은 페퍼저축은행 이적 후에도 고질적인 무릎 부상으로 두 시즌 동안 23경기에서 단 10득점을 올리는데 그쳤고 결국 2022-2023 시즌이 끝나고 페퍼저축은행에서 방출됐다. 지민경은 방출 후에도 배구를 포기하지 않고 지난해 '임도헌 배구 아카데미'에서 재활과 훈련, 수강생 코칭을 병행하며 꾸준히 땀을 흘린 끝에 4일 현대건설 합류가 결정되면서 2년 만에 V리그에 복귀하게 됐다. 현대건설은 지난 시즌이 끝나고 아시아쿼터 위파위 시통(정관장)과의 재계약을 포기했고 고예림도 FA자격을 얻어 팀을 떠났다. 물론 일본 출신의 새 아시아쿼터 자스티스 야구치와 고예림의 보상선수 이예림이 합류했지만 정지윤의 백업으로 활약하거나 정지윤과 왼쪽에서 큰 공격을 해줄 아웃사이드히터가 상대적으로 부족하다. 경기력만 회복하면 지민경에게 기회는 얼마든지 열려 있다는 뜻이다. 지민경의 선명여고 동기이자 지민경보다 늦게 지명됐던 '에이유' 유서연(GS칼텍스)은 이미 2번이나 챔프전 우승을 경험했을 뿐 아니라 두 번이나 FA 계약을 체결한 V리그의 스타 선수 중 한 명으로 성장했다. 비록 부상 때문에 먼 길을 돌아오긴 했지만 지민경도 1998년생, 만 27세로 선수로서 결코 늦은 나이가 아니다. 신인왕 출신의 대형 유망주였던 지민경은 현대건설에서 다시 꽃을 피울 수 있을까.",2025. 6. 5. 17:45,http://v.daum.net/v/20250605174502271
[땅끝해남기] 결정적 파울에 고배 마신 현대모비스," 현대모비스는 결정적인 파울에 고배를 마셨다. 현대모비스는 전라남도 해남 구교체육관에서 개막한 2025 땅끝해남기 전국 유소년 농구대회 초등 3,4학년부 경기서 접전 끝에 창원 LG에 27-28로 석패를 당했다.전반전을 18-13으로 앞선 현대모비스는 후반에도 엎치락뒤치락하며 대등한 승부를 벌였다. 경기 종료 1분여를 남기고 27-24로 리드, 승리에 다가서는 듯했다.그러나 승부처 들어 집중력이 발목을 잡았다. 속공 과정에서 상대에게 파울을 범하며 U파울을 허용하며 추격의 빌미를 제공했다. 여기다 경기 종료 버저와 함께 또다시 상대의 슛을 저지하는 과정에서 또다시 반칙을 적립했다.만약, 파울 없이 경기를 끝냈다면 승부를 연장전으로 몰고 갈 수도 있었으나, 현대모비스는 가장 중요한 순간 결정적인 파울에 울고 말았다. 한편, 바스켓코리아클럽연맹이 본 대회를 주최 및 주관한다. 해남군과 해남군체육회, 몰텐과 에이수가 이번 대회를 후원한다.사진 = 임종호 기자  바스켓코리아 / 임종호 기자 whdgh1992@hanmail.net ",2025. 6. 6. 16:37,http://v.daum.net/v/20250606163751805
현대차 “더 안전·편리하게 이동하는 미래 만들것”," 현대차그룹은 3일(현지시각)부터 5일까지 스페인 바르셀로나 카탈루냐 콩그레스 센터에서 열리는 'FISITA 월드 모빌리티 콘퍼런스 2025'(FISITA WMC)에서 기조연설을 하고, 신형 수소전기차 넥쏘 등을 전시했다. 이번 행사는 전세계 36개국의 자동차공학회가 참여하는 자동차 분야 세계 최대 규모의 학술기관 연합체인 세계자동차공학회연합(FISITA) 주최로 마련됐다. 이 행사에는 격년으로 글로벌 모빌리티 산업의 기술 리더와 전문가 등 약 2000명이 모여 기술을 공유하고 네트워킹을 강화하는 콘퍼런스를 열고 있다. 특히 이달부터 김창환 현대차·기아 전동화에너지솔루션담당 부사장이 한국인 최초 FISITA 회장으로 선출돼 전세계 자동차공학회의 이사회 및 위원회를 주재하는 등 2년 간의 임기를 시작했다. 이와 연계해 현대차그룹은 올해 FISITA WMC의 유일한 프라임 파트너 자격으로 그룹의 미래 기술 비전을 발표하고 전시 프로그램을 운영한다. 콘퍼런스 첫 날인 3일에는 현대차 대표이사 호세 무뇨스 사장이 기조연설을 통해 현대차그룹의 미래 모빌리티 기술 비전을 공유했다. 호세 무뇨스 사장은 기조연설에서 ""현대차그룹은 이동수단뿐만 아니라 인류가 더 안전하고 편리하게 이동할 수 있는 미래를 만들어가기 위해 모빌리티 기술의 경계를 넓히고 있다""고 설명하고, △HMGMA의 제조 자동화 시스템 △자율주행 △배터리·연료전지 시스템 △미국 내 HTWO 수소 충전소 등과 관련한 기술 개발 현황을 공개했다. 이후 진행된 '현대차그룹과의 대화' 세션에서는 호세 무뇨스 사장을 비롯해 글로벌 주요 모빌리티 업계 리더들이 모여 산업의 발전 방향에 대해 자유롭게 토론하고 네트워킹했다. 행사 이튿날인 4일부터는 현대차·기아 소속 연구원들이 현대차그룹의 유럽 내 파트너십 사례를 소개하고 협력사와 함께 개발한 모빌리티 기술을 공개하는 특별 세션이 진행된다. 전 세계 모빌리티 산업 연구원들이 직접 연구한 기술 개발현황을 발표하는 시간도 운영된다. 이 세션에서는 현대차·기아 소속 연구원 17명이 참석해 △배터리 △바디 선행기술 △열관리 △자율주행 △전동화 설계 등 다양한 주제의 우수 논문을 발표한다. 이 밖에도 현대차그룹은 '수소사회 실현을 향한 올곧은 신념'을 주제로 고유의 수소 모빌리티 기술력을 강조하는 전시 프로그램도 운영한다. FISITA 회장인 김창환 부사장은 ""모빌리티 산업이 대전환기를 맞이한 가운데 FISITA는 글로벌 협력·혁신·포용적 리더십을 통해 미래를 선도하는 중대한 역할을 하고 있다""며 ""회장 임기 동안 기술의 진보가 인류의 삶을 향상시키는 데 기여할 수 있도록 최선을 다하겠다""고 말했다. 서정혜기자 sjh3783@ksilbo.co.kr",2025. 6. 5. 00:24,http://v.daum.net/v/20250605002438805
"현대제철, 당진시 청소년 토크 콘서트 개최","총 31차례 강연 계획…오는 11월까지 11개교 대상 진행  현대제철과 함께하는 토크 콘서트는 지난 2012년부터 당진시 중고교 학생들을 대상으로 진행하는 교육기부 활동으로 청소년들의 꿈과 미래를 응원하기 위해 추진하는 사업이다. 강연은 현대제철 직원들이 1일 강사로서 참여해 학생들의 주요 관심사인 자기개발과 직업에 대해 실제 사례 중심으로 진행된다. 토크 콘서트는 지난해 강연 참가자를 대상으로 실시한 설문조사에서 높은 만족도를 기록하는 등 학생과 교사 모두에게 긍정적인 평가를 받고 있다. 특히 올해는 학생들과의 공감을 높이기 위해 MZ세대 직원들을 강사로 섭외하는 한편 현장 경험이 풍부한 숙련 기술직들이 함께 참여해 세대 간 균형 잡힌 소통에 중점을 뒀다. 이 프로그램은 지난 4월 합덕제철고를 시작으로 오는 11월까지 송악중·면천중·호서고·서야고 등 11개교에서 총 31차례 진행될 예정이다. 이날 강연에 참여한 조준희 전임연구원은 ""진로를 찾는 과정이 누구나 막막하게 느껴질 수 있다""며 ""첫발을 내딛는 용기와 끝까지 포기하지 않는 마음이 결국 변화를 만들어낸다는 사실을 잊지 않았으면 한다""고 말했다. tfcc2024@tf.co.kr 발로 뛰는 더팩트는 24시간 여러분의 제보를 기다립니다.▶카카오톡: '더팩트제보' 검색▶이메일: jebo@tf.co.kr▶뉴스 홈페이지: http://talk.tf.co.kr/bbs/report/write",2025. 6. 5. 16:10,http://v.daum.net/v/20250605161021158
해외근무 직원 가족에 감동 전한 현대건설," 현대건설은 지난 5월 31일 서울 종로구 계동 본사에서 해외 근무 임직원 가족을 대상으로 '따뜻한 하루' 행사를 개최했다고 5일 밝혔다. 이번 행사는 장기 해외 근무로 가족과 떨어져 지내는 임직원을 대신해, 가족들이 근무 환경과 기업문화를 체험하며 정서적 유대감을 형성할 수 있도록 기획됐다. 행사 프로그램은 △창덕궁 도슨트 투어 △본사 사옥 견학 △사내 식당 오찬 △임직원 영상 메시지 상영 △기념품 제작 등으로 구성됐다. 특히 대회의실, 기업 역사와 주요 프로젝트를 소개한 히스토리존, 스마트오피스 등 실제 업무 공간을 둘러보는 사옥 투어에 대한 만족도가 높았다. 현장에서 깜짝 상영된 해외 근무 임직원의 영상 메시지는 가족들에게 진한 감동을 안겼다. 행사에 참석한 한 가족은 ""직접 와서 보니 회사에 대한 신뢰와 자부심이 생겼다""고 말했다. 현대건설은 글로벌 프로젝트 비중이 높은 업종 특성상 해외 장기 근무 임직원이 많은 점을 고려해 가족친화 프로그램 '따뜻한 배달'을 운영 중이다. 입학식, 생일 등 주요 기념일에 임직원을 대신해 축하 메시지를 전달하는 등 가족과의 정서적 연결을 지원하고 있다. 이번 초청 행사도 해당 프로그램의 일환이다. 현대건설 관계자는 ""이번 행사는 해외 현장에서 헌신하는 임직원과 그 가족에게 감사와 존경의 마음을 전하는 자리였다""며 ""앞으로도 임직원과 가족이 현대건설의 일원으로 함께 공감하고 연결될 수 있도록 따뜻한 기업문화를 확대해 나가겠다""고 말했다. #현대건설 #가족 #행사 #임직원 #해외근무 en1302@fnnews.com 장인서 기자",2025. 6. 5. 18:06,http://v.daum.net/v/20250605180618074
"현대백화점, 전국 점포서 '서머 팝업 페스티벌' 연다","현대백화점이 6일부터 26일까지 전국 점포에서 대규모 팝업 이벤트 '서머 팝업 페스티벌'을 개최한다고 5일 밝혔다. 전국 단위로 동시에 진행되는 이번 행사는 문화·예능·스포츠·레저 등 다양한 콘텐츠를 백화점 공간에 접목시킨다. 이를 통해 오프라인 매장에서의 즐거움을 극대화한다는 계획이다.  행사 기간 전국 현대백화점 점포에서는 총 50여 개의 다양한 팝업스토어가 순차적으로 열린다. 대표적으로 더현대 서울 지하 2층에서는 오는 10일부터 17일까지 JYP 엔터테인먼트 소속 인기 걸그룹 'ITZY(잇지)'의 앨범 발매 기념 팝업스토어가 열린다. 신촌점에서는 오는 9일부터 가수 임영웅 팬클럽의 자선 기부 행사와 함께 팬텀싱어 시즌 3 우승팀 '라포엠(LA POEM)' 팝업스토어가 운영된다. 오는 12일부터 18일까지는 여행 예능 '지구마블' 팝업스토어가 열려 방송 속 여행 소품 전시, 참가자 콘셉트 포토존, 프로그램 연계 굿즈 등 현장감을 살린 요소를 선보인다. 체험형 팝업스토어도 열린다. 판교점에서는 6일부터 19일까지 캠핑 전문 브랜드 '어반사이드' 팝업스토어가 운영된다. 해당 팝업에서는 대형 에어 텐트·캠핑용품·기능성 아웃도어 의류 등을 현장에서 체험할 수 있다. 무역센터점은 오는 12일까지 수공예 타일·자개 브랜드 '목단가옥'과 협업해 전통 공예 체험형 팝업을 운영한다. 현장에서 직접 공예품을 만들거나 제작 과정을 관람할 수 있다. 천호점에서는 오는 13일부터 26일까지 국내 90년 전통의 조명 브랜드 '번개표'의 전기만물상 팝업스토어가 열린다. 이번 팝업 페스티벌 기간에는 패션·뷰티·리빙·잡화 등 250여 개 브랜드의 여름 신상품 프로모션도 진행한다. 이른 무더위로 여름 쇼핑 수요가 빨라진 가운데, 다양한 시즌 아이템을 미리 선보이고 선택의 폭을 넓히겠다는 전략이다. 현대백화점은 행사 기간 ▲현대백화점 앱 경품 이벤트 ▲구매 금액별 최대 10% 사은 혜택 ▲팝업스토어 한정 굿즈 제공 등 프로모션을 진행한다. 현대백화점 관계자는 ""여름을 앞두고 쇼핑과 문화를 결합한 차별화된 콘텐츠를 통해 고객에게 새로운 재미와 경험을 전하고자 이번 행사를 기획했다""며 ""앞으로도 다양한 브랜드 및 콘텐츠와 협업해 고객이 백화점에서 즐길 수 있는 경험의 폭을 넓혀가겠다""고 말했다. 박재현 기자 now@asiae.co.kr",2025. 6. 5. 10:54,http://v.daum.net/v/20250605105449772
더현대 대구 '뷰티&패션 페스타'… 뷰티상품 최대 90% 할인," 더현대 대구가 패션, 뷰티 브랜드 상품을 할인가로 선보이는 행사를 마련했다. 더현대 대구는 오는 12일까지 지하 1층 이벤트플라자와 지하 2층 팝업스테이지에서 '현대홈쇼핑 그랜드 뷰티＆패션 페스타'를 진행한다고 밝혔다. 지하 1층 이벤트플라자에 아르마니, 지미추 등 해외유명 패션브랜드 50여 개가 참여한다. 지하 2층 팝업스테이지에서는 현대홈쇼핑 인기 뷰티브랜드 상품을 최초 판매가 대비 최대 90% 할인된 가격에 판매한다. 이 기간 더현대 대구 사회관계망서비스(SNS)를 팔로워하는 고객 중 '오늘의 룩'을 해시태그(#)와 함께 업로드하면 5% 할인 혜택을 주는 'OOTD(Outfit Of The Day) 인증 이벤트'도 진행한다. 더현대 대구 관계자는 ""다양한 패션, 뷰티 브랜드를 파격적인 가격에 만나볼 수 있는 좋은 기회가 될 것""이라고 했다.",2025. 6. 6. 06:30,http://v.daum.net/v/20250606063005167
