title,content,date,url
공모가도 깨진 LG엔솔…삼바에 시총 3위 내줘," LG에너지솔루션 주식 가격이 공모가였던 30만원 밑으로 추락했다. 삼성바이오로직스에게 코스피 시가총액 3위 자리도 내줬다. 한국거래소에 따르면 16일 LG에너지솔루션은 전 거래일 대비 5.37%(1만6500원) 하락한 29만500원에 마감하며 신저가(종가기준)를 경신했다. 2022년 1월 상장 이후 처음으로 주가가 공모가 밑으로 내려갔다. LG에너지솔루션 시가총액도 67조9770억원으로 줄어들었다. 이 가운데 삼성바이오로직스는 이날 주가가 0.4%(4000원) 상승해 71조3163억원의 시가총액으로 LG에너지솔루션을 제쳤다. 코스피지수는 전날보다 5.51포인트(0.21%) 오른 2626.87로 거래를 마쳤다. 이날 LG에너지솔루션뿐 아니라 삼성SDI(-2.95%), SK이노베이션(-1.13%) 등 이차전지 주요 3사가 나란히 52주 신저가를 기록했다. 에코프로머티(-5.67%), 엘앤에프(-4.34%), 롯데에너지머티리얼즈(-4.33%) 포스코퓨처엠(-3.06%) 등 관련주들이 동반하락했고 코스닥에서도 에코프로(-3.5%), 에코프로비엠(-2.98%) 등이 약세를 보였다. 이차전지 관련주의 약세는 지난 12일(현지시간) 미 하원 공화당 의원들이 발표한 세제 개편안에서 비롯됐다. 이 법안은 인플레이션감축법(IRA)에 따른 전기차 세액공제 폐지 시점을 기존 2032년에서 2027년으로 6년 앞당기고, 첨단제조생산세액공제(AMPC)도 2031년까지 단계적으로 폐지하는 내용을 담았다.팽동현기자 dhp@dt.co.kr",2025-05-16,http://v.daum.net/v/20250516181519070
"한기평 ""포스코퓨처엠의 1.1조원 유증 결정, 신용도 하방 압력 완화"" [fn마켓워치]"," 민원식 한국기업평가 연구원은 16일 보고서에서 ""포스코퓨처엠은 지난 13일 1조1000억원 규모 유상증자 실시를 결정했다""면서 ""이번 유상증자를 통해 에너지 소재 부문의 주요 투자재원이 확보되고 대규모 자본 확충으로 (회사의) 재무안정성이 일정 수준 통제될 수 있을 것""이라며 이같이 밝혔다. 민 연구원은 ""차입금 증가에 따른 재무부담 확대가 포스코퓨처엠의 신용도 하방 압력으로 작용하던 주요 요인이었던 점을 감안하면 이번 유증이 이행될 시 회사의 신용도 하방 압력이 다소 완화될 것""이라고 말했다. 포스코퓨처엠의 신용등급은 AA-, 등급전망은 '안정적' 수준이다. 한기평에 따르면 이번 유증 효과를 반영할 경우 포스코퓨처엠의 부채비율은 지난 3월 말 기준 139.0%에서 105.0%, 차입금 의존도는 46.1%에서 40.6% 수준으로 하락하는 등 주요 재무안정성 지표가 개선된다. 한편 이번 유증은 주주배정 후 실권주 일반공모 방식의 신주발행 구조이다. 조달 자금은 시설 및 운영자금, 타법인 증권 취득 자금으로 사용될 예정이다. 포스코퓨처엠의 최대주주(59.7%)인 포스코홀딩스는 약 5256억원(예정 발행가액 기준)을 출자할 계획이다. khj91@fnnews.com 김현정 기자",2025-05-16,http://v.daum.net/v/20250516085350664
"'비상 경영' 포스코퓨처엠 노사, ""임금 협상 교섭 없이 간다"""," 포스코퓨처엠 노사가 올해 임금협상을 무교섭으로 진행한다. 전기차 수요 둔화 여파로 회사가 극심한 실적 부진을 겪는데 노사가 미래 성장에 역량을 집중하기로 의견이 모아진 것이다. 16일 포스코퓨처엠에 따르면 엄기천 사장과 노조 대표들은 전날 포항 본사에서 '2025년 임금 무교섭 위임 협약식'을 열었다. 이번 무교셥 협약으로 직원 대의기구는 올해 임금 협상을 회사에 맡기게 됐다. 포스코퓨처엠 관계자는 ""전기차 시장 캐즘(일시적 수요 정체) 등으로 인한 어려운 경영 환경을 극복하기 위해 안정적이고 건설적인 노사 상생을 바탕으로 미래 성장에 역량을 집중하자는 데 뜻을 같이했다""고 설명했다. 이날 엄 사장은 ""포스코그룹의 안정적 노사 문화를 이어받아 포스코퓨처엠도 신뢰의 노사 관계를 경쟁력으로 삼고 있다""며 ""직원이 행복한 회사를 만들 나가자""고 말했다. 직원 대의기구 대표들도 ""어려운 시기일수록 노사가 한마음으로 위기를 헤쳐 나가야 한다""며 ""노사 상생의 전통을 위해 앞으로도 지속적인 소통과 협력을 이어가겠다""고 말했다. 포스코퓨처엠은 비상경영 환경을 극복하기 위해 노사 간 역량을 모으고 있다. 2월 경영위기 극복을 위한 노사합동 협의체 출범이 대표적이다. 직원 대의기구가 주도하는 협의체는 수익성 제고, 안전 문화 구축, 조직 문화 개선을 위한 다양한 활동을 펼치고 있다. 포스퓨처엠은 지난해 영업이익이 전년 동기 대비 98% 감소하는 등 실적 부진의 폭이 컸다. 이에 올해 비상 경영 체제에 돌입한 상태다. 조아름 기자 archo1206@hankookilbo.com",2025-05-16,http://v.daum.net/v/20250516123002626
"HDC현산, 용산정비창에 '주거·오피스·상가' 분양책임 제안"," HDC현대산업개발이 서울 용산정비창 전면1구역에 역대 최고 수준의 제안을 했다고 16일 밝혔다. HDC현산은 △공사비 △금융조건(사업비) △이주비 △공사기간 △분양책임(대물변제) 등 핵심 항목에서 한남4구역은 물론 경쟁사보다 우위의 조건을 제안했다. 대안설계(안) 기준 평당 공사비는 약 858만원으로 포스코이앤씨(894만원)보다 36만원 낮게 책정됐다. 한남4구역 경쟁입찰 당시 현대건설(881만원), 삼성물산(938만원)과 비교해도 낮은 수준이다. 금리 조건으로는 ‘CD+0.1%’ 고정금리를 내걸었다. 이는 경쟁이 치열했던 한남4구역에서 현대건설이 내건 조건과 동일하다. 포스코이앤씨의 금리 조건은 ‘CD금리+0.7%(변동금리)’다. HDC현산은 포스코이앤씨의 47개월 대비 5개월 짧은 42개월의 공사 기간도 약속했다. 이주비는 정비업계 역대 최고인 조합원 세대당 최저 20억원, LTV 150%를 제안했다. 조합원들의 미분양 리스크 해소를 위해 아파트, 오피스텔, 상가, 업무시설 등 모든 분양대상 건축물에 대한 대물변제도 약속했다. 미분양이 발생할 경우 공사 대금을 돈이 아닌 미분양 물량으로 대신 받겠다는 것이다. 여기에 더해 자사가 보유한 용산역 전면지하개발권을 활용해 용산역과 직접 연결을 책임지고 완수하겠다는 제안도 추가했다. 회사 측은 정비업계 역대 최고 수준의 제안이라고 설명했다. 한편 용산정비창 전면1구역 시공사는 6월 조합원 총회를 거쳐 선정될 예정이다. 오세성 한경닷컴 기자 sesung@hankyung.com",2025-05-16,http://v.daum.net/v/20250516110703265
"""한남4 뛰어넘었다"".. HDC현산, 용산정비창에 역대 최고 수준 제안"," 16일 정비업계에 따르면 HDC현대산업개발은 △공사비 △금융조건(사업비) △이주비 △공사기간 △분양책임(대물변제) 등 핵심 항목에서 한남4구역은 물론 경쟁사보다 우위의 조건을 용산정비창 전면1구역 사업제안서에 담았다. 특히 HDC현대산업개발이 보유한 용산역 전면지하개발권을 활용해 용산역과 직접 연결을 책임지고 완수하겠다고 했다. 3.3㎡당 공사비는 약 858만원으로 경쟁사인 포스코이앤씨(894만원)보다 36만원 낮게 책정됐다. 한남4구역 경쟁입찰 당시 공사비 보다도 낮다. 가장 눈에 띄는 항목은 금리 조건이다. 'CD+0.1%' 고정금리라는 업계 최저 수준을 제시했다. '금리 경쟁'이 치열했던 한남4구역의 현대건설 CD+0.1%(고정금리)과 동일하며 삼성물산 CD+0.78%(변동금리), 포스코이앤씨 CD+0.70%(변동금리) 보다 월등히 낮다. HDC현대산업개발은 공사기간으로 경쟁사 대비 5개월이 짤은 42개월을 약속했다. 사업 추진의 신속성 및 금융비용 절감이 기대되는 상황이다. 이주비도 정비업계 역대 최고인 조합원 세대당 최저 20억원, LTV 150%를 제안했다. 한남4구역의 삼성물산(938만3000원)이나 경쟁사 보다 우월하다. 이외에도 HDC현대산업개발은 아파트, 오피스텔, 상가, 업무시설 등 모든 분양대상 건축물을 대물변제하겠다고 밝혔다. 조합원들의 '미분양 리스크' 우려를 사전에 해소시키겠다는 목적으로 풀이된다. 대물변제 금액은 최초 일반분양가 또는 준공시 감정평가액 중 높은 금액이다. 조합의 분양수익을 제도적으로 뒷받침하겠다는 의도다. 업계 관계자는 ""한남4구역은 그동안 업계에서 가장 좋은 조건으로 회자됐지만 HDC현대산업개발이 제시한 용산정비창의 조건은 그 수준을 훨씬 뛰어넘은 도시정비 사상 최고 조건""이라며 ""단순히 비용 절감과 사업기간 단축에 초점을 맞췄다기보다 정비사업의 구조적 리스크를 해소하고 조합 수익의 실현가능성을 극대화했다는 점에서 높은 평가를 받고 있다""고 말했다. #HDC현대산업개발 #용산정비창전면1구역 #한남4구역 en1302@fnnews.com 장인서 기자",2025-05-16,http://v.daum.net/v/20250516092733934
"포스코DX, '전국 청소년 AI 창의 경진대회' 개최…이달 말까지 접수"," 포스코DX(대표 심민석)가 올해도 중·고교 학생들의 창의적인 개선 아이디어 및 프로그램 발굴을 위한 '전국 청소년 AI(인공지능)창의 경진대회'를 마련했다. 6회째를 맞이하는 이 대회는 포스코DX와 한국인공지능산업협회가 공동 주최하고, 교육부가 후원하는 전국 최대 규모의 행사다. 올해는 '인공지능과 함께하는 인간 중심의 AI'라는 주제로 열린다. 참여를 희망하는 청소년들은 AI 기술을 활용해 로봇, 모빌리티 매뉴팩처링, 파이낸스, 헬스케어 등 주요 산업분야를 개선하는 아이디어나 프로그램 등의 결과물을 이달 말까지 공식 홈페이지(https://aichallenge.poscodx.com)를 통해 접수하면 된다. 포스코DX는 접수된 아이디어에 대해 창의성, 기술성, 실현 가능성 등을 중심으로 서류심사와 프레젠테이션 평가를 진행해 최종 본선 진출 6개팀을 선발한다. 또 올해부터는 본선 진출팀 가운데 최소 1개팀 이상은 취약계층이나 농어촌 학생으로 선발하는 특별전형을 추가하기로 했다. 본선 진출팀은 포스코DX 소속 AI기술센터 개발자와 서울대학교 AI연구원의 전문연구원 등으로 구성된 멘토들로부터 약 한 달간 기술 멘토링을 받으면서 개념 단계의 아이디어를 고도화한다. 특히 기술 구현방안에 대한 세부적인 지도 및 피드백을 통해 완성도 높은 시제품 제작을 도움 받는다. 완성된 시제품은 오는 8월 말 개최되는 시상식에서 최종 평가를 받게 되며, 최우수팀에게는 교육부장관상과 상금 500만원이 수여된다. 포스코DX 관계자는 ""AI 전문가들의 멘토링을 통해 청소년들이 산업현장에서 실제 활용되는 기술을 자연스럽게 익힐 수 있으며, 이를 바탕으로 진로를 결정하는 데도 많은 도움을 받을 것으로 기대된다""고 했다.",2025-05-15,http://v.daum.net/v/20250515182406556
기업이 먼저 찾는 산학협력 모범…연구과제 26%는 업계 문제 해결,"‘26%’. 서울대 정밀기계설계공동연구소의 전체 연구비 중 기업의 문제 해결을 위해 책정된 연구비 비중이다. 연구 과제 4건 중 1건은 산업계에 기여하는 프로젝트라는 뜻이다. 통상적인 대학 연구소의 연구개발(R&D) 과제가 대부분 산업계와 분리된 학계 차원 기초연구에 머무르는 것과는 차이가 크다. 연구소가 그동안 이뤄낸 산학 협력 모범 사례도 많다. 전산 열역학을 통한 신소재 개발(정인호 교수), 적층 제조 기술을 활용한 제조업 문제 해결(김충수 박사), 소음 진동 문제 해결(남정민 박사과정) 등이 대표적이다. 현대자동차 등 대기업과의 공동연구뿐만 아니라 중소기업이 바로 현장에서 사용할 수 있는 쉬운 기술도 개발하고 있다. 1989년 연구비 8900만원, 연구 과제 6건으로 시작한 연구소는 2023년 연구비 290억원, 과제 179건 규모로 성장했다. 그동안 배출한 석·박사 연구 인력만 3700명이 넘는다. 로봇, 자율주행, 전기자동차, 드론, 생체기계, 극초음속 비행체 등 고부가가치 산업을 선도할 첨단기계기술 연구가 핵심이다. 연구소는 빠르게 변화하는 산업 지형에 발맞춰 센터 중심 조직으로 운영 중이다. 다양한 기술 요구에 유연하게 대응하겠다는 취지다. 신재생에너지 활용 기술 등을 연구하는 에너지환경연구센터, 연료전지 등 자동차 기술을 개발하는 차세대자동차연구센터, 웨어러블 디바이스 등을 만드는 생체기계공학연구센터, 스마트 팩토리 기술을 개발하는 스마트제조연구센터, 햅틱스 기술을 연구하는 로봇연구센터가 연구소 내에 구축돼 있다. 서울대 관계자는 “각 센터는 세계적 역량을 갖춘 기업들과 협업하면서 네트워크를 만들어 가는 중”이라고 설명했다. 학생 창업을 지원하는 ‘박희재 창의공간’도 운영하고 있다. 용접 공간, 토의 공간, 제조 공간 등으로 구성했다. 여러 종의 3차원(3D) 프린터부터 메카트로닉스 실험 실습 장비까지 갖춰 학생이 자유롭게 설계와 제조 활동을 할 수 있다. 서울대 기술지주, 기술보증기금과 연결한 금융 상담 및 투자 지원, 포스코와 포스코인터내셔널을 통한 글로벌 마케팅까지 지원한다. 학생이 창의적인 아이디어를 구현하고 비즈니스로 연결할 수 있는 시스템을 구축한 것이다. 57석 규모의 공동 연구실도 마련해 연구실 간 벽을 허물고 네트워킹하는 제도도 시행 중이다. 고은이 기자 koko@hankyung.com",2025-05-16,http://v.daum.net/v/20250516180405774
"포스코DX, 상반기 채용연계형 인턴 모집…설계 인재 발굴 본격화"," 모집 분야는 전기설계·전산설계·기계설계 등 이다. 지원 자격은 공통자격으로 4년제 대학 졸업(예정)자 중 누계평점 3.0(4.5점 만점기준)이상, 영어어학성적보유자(T/S IM1/OPIc IL이상)로 회사가 지정한 일자에 인턴활동 및 입사 가능한 자·2025년 6월 1일 이전 병역필 또는 면제자·해외 여행 결격사유가 없는 사람 등이다. 영어 말하기 성적은 2023년 5월 22일 이후 취득 성적만 인정된다. 이외 각 직무별 전공 및 우대사항은 공고를 참고하면 된다. 채용 절차는 △서류접수 △역량검사(온라인) △직무시험(온라인) △실무면접 △건강검진 △인턴입사 순으로 4주 인턴십 진행 후 우수자는 신입사원으로 전환된다. 또 국가보훈대상자·장애인·취업취약계층은 관계법령 및 내부 기준에 따라 우대하며, 근무지와 입사시기는 회사에서 지정한다.",2025-05-15,http://v.daum.net/v/20250515180645988
"포스코노사, 2025년 임금·단체협약 교섭 시작"," 포스코 노사는 지난 14일 본사 대회의장에서 '2025년 임금·단체협약 교섭 상견례'를 개최했다. 상견례에는 이희근 대표이사와 김성호 노조 위원장 등 15명이 참석해 본격적인 교섭을 시작했다. 포스코 노조는 전 조합원을 대상으로 한 설문조사 결과를 바탕으로 2025년 교섭 요구안을 구성했다고 밝혔다. 주요 내용으로는 임금 베이스업 7.7%, 철강경쟁력 강화 공헌금 300%, 자사주 15주 지급, 정년 연장, 의료비 지원 제도 신설 등이다. 일시금 항목 3가지와 임금성 항목 12가지, 단체협약 갱신 항목 35가지, 단순 문구 변경 6가지가 담겼다. 김성호 위원장은 ""회사는 56년간 이어온 성장의 근본인 노동의 가치를 인정하고, 매년 반복되는 어려움의 프레임에서 벗어나 노사가 함께 해결책을 찾길 바란다""고 말했다. 포항CBS 김대기 기자 kdk@cbs.co.kr 진실엔 컷이 없다",2025-05-15,http://v.daum.net/v/20250515093305641
포스코 임단협 본격화...불황 속 험로 예고," 글로벌 수요 둔화와 내수 부진, 통상 압박이 겹친 철강업계가 노사 협상 국면에 들어섰다. 수출 충격이 본격화되는 가운데 포스코가 올해 임금 및 단체협약(임단협) 교섭에 돌입하면서 업계 안팎의 긴장감이 높아지고 있다. 15일 철강업계에 따르면 포스코가 노조와 올해 임단협 교섭을 시작했지만 수익성 악화와 통상 리스크가 맞물리며 협상은 난항이 예상된다. 포스코 노사는 전날(14일) 서울 포스코센터 대회의실에서 ‘2025년 임단협’ 상견례를 열고 본교섭을 개시했다. 김성호 노조위원장을 포함한 노조 교섭위원 14명과 이희근 대표이사 사장을 비롯한 사측 교섭위원 15명이 참석했다. 노조는 기본급 7.7% 인상과 철강 경쟁력 강화 공헌금 300%, 자사주 15주 지급, 정년 연장, 의료비 지원 제도 신설 등을 포함한 50여건의 요구안을 제시했다. 해당 안건들은 조합원 전수조사를 바탕으로 수렴됐다. 김 위원장은 “이번 임단협은 조합원의 자존심과 회사의 자긍심이 될 것”이라고 강조했다. 그러나 업계는 이번 교섭이 순탄하게 전개되긴 어려울 것으로 보고 있다. 도널드 트럼프 미국 대통령이 지난 3월 철강·알루미늄에 25% 관세를 부과하면서 철강 수출이 위축되고 있기 때문이다. 관세청에 따르면 이달 5~10일 대미 철강 수출은 전년 동기 대비 41.2% 급감했다. 같은 기간 자동차와 부품 수출도 각각 23.2%, 42.6% 줄어드는 등 제조업 전반이 타격을 받고 있다. 수익성 지표도 하락세다. 포스코홀딩스는 올해 1분기 매출 17조4370억원, 영업이익 5680억원, 순이익 3430억원으로 전년 동기 대비 각각 3.4%, 1.7%, 44.3% 감소했다. 철강사업을 맡는 포스코 역시 1분기 매출 8조9680억원, 영업이익 3460억원, 당기순이익 2200억원으로 영업이익은 전년보다 17.3% 증가했지만 매출과 순이익이 각각 5.8%, 4.3% 줄었다.  그룹 전반의 대규모 투자 계획도 부담 요인이다. 포스코그룹은 철강 외에도 배터리 소재 자회사 포스코퓨처엠을 중심으로 양극재·리튬 밸류체인 확장과 탄소중립 전환 투자를 병행 중이다. 최근 포스코그룹 배터리 소재 계열사들이 1조6000억원 규모의 유상증자를 실시하면서 지주사인 포스코홀딩스가 9000억원 이상의 자금을 투입하기로 했다. 정익수 한국신용평가 수석연구원은 “포스코는 지난해 말 별도기준 약 5조8000억원의 유동성을 확보해 분산된 기간 내 투자는 충분히 감내할 수 있는 수준”이라면서도 “다만 해외 상공정 투자와 탈탄소 전환, 에너지소재 등 그룹 신사업 투자재원으로 인해 자금부담이 예상보다 확대될 가능성도 존재한다”고 분석했다. 지난해 포스코 노사 협상 역시 쉽지 않았다. 포스코 노사는 작년 6개월 상견례를 시작으로 6개월간 본교섭 13회, 실무교섭 24회를 이어간 끝에 기본급 10만원 인상과 일시금 600만원 지급 등에 간신히 합의한 바 있다. 당시 노조는 창사 이래 첫 파업까지 검토하며 강경 입장을 보였다. 현대제철도 비슷한 진통을 겪었다. 지난해 9월 시작된 2024년 임단협이 7개월 이상 이어지면서 파업과 직장폐쇄가 반복됐다. 결국 지난달 기본급 10만1000원 인상과 ‘기본급 450%+1050만원’ 수준의 성과급 지급에 합의하면서 협상을 마무리했다. 성과금 규모는 평균 2700만원이다. 현대제철 노조는 “총파업 장기화 부담을 고려해 수용했다”고 설명했다. 업계 한 관계자는 “포스코도 현대제철과 유사한 타협안을 찾을 가능성이 높지만, 통상 리스크와 수익성 압박이 중첩된 상황인 만큼 쉽지 않은 교섭이 될 것”이라고 말했다.",2025-05-15,http://v.daum.net/v/20250515131838094
